Id,Title,Description,LikeCount,DislikeCount,"Location (latitude, longitude)",Condensed Tags (comma delimited string)
XNxG2PBVMlI,Louis CK Calls Trump A Gross Crook Dirty Rotten Lying Sack Of,Louis CK regrets comparing Donald Trump to Hitler But hes not going to take it back Subscribe To The Late Show Channel HERE ,45101,5348,,Corden,letterman,The Late Show,Colbert,celeb,comedian,impressions,funny,CBS,skits,david letterman,Important,Late Show,hollywood,comedy,James Corden,celebrities,funny video,Late Late Show,bit,late night,joke,celebrity,talk show,funny videos,jokes,The Late Late Show,Stephen Colbert,monologue
L80Ua3Nh-4Y,Spicer reads to kids at the Easter Egg Roll,Press secretary Sean Spicer read the book How To Catch The Easter Bunny to a group of kids at the White House Easter Egg Roll,119,129,,CNN,News,default,CNN TV,CNN Newsroom
N4bU1i-XAxE,Animal Adventure Park Giraffe Cam,VOTE TO NAME THE BABY WWWNAMEAPRILSCALFCOM TEXT ALERT SYSTEM NOW AVAILABLE wwwAprilthegiraffecom Animal Adventure Park ,81758,10621,,Harpursville,giraffe cam,Park,Zoo,Giraffe,Adventure,Animal,New York,Animal Adventure
ec5O2QBsKSY,Learn Colors with Wooden Hammer Educational Toys  Shapes  Colors Videos Collection,Learn Colors with Wooden Hammer Educational Toys  Shapes  Colors Videos Collection 0000  Learn Colors with Wooden Hammer Educational Toys 0242 ,0,0,,wooden educational toys,YouTube Editor,street vehicle toys
hw-pTll1M_I,CONSPIRACY THEORIES  SUBLIMINAL MESSAGES,New Podcast Episode iTunes httpsitunesapplecomuspodcastshaneandfriendsid658136421mt2 SoundCloud ,178113,1322,,marbles,shane,vlogs,Break,to,shanedawsontv,nigahiga,dawson,comedy,similar,jenna,iphone
QOjkhKbzAJg,All the times Theresa May refused to call a general election,Prime Minister Theresa May has called a snap general election on June 8  after almost 12 months of continually denying she would do so Get the latest ,117,35,,UK Newspaper,Daily News,World Events,Telegraph YouTube,World News,Telegraph,News,Video News
eLXHLRa37_g,WHAT CAN YOU CUT WITH PAPER,Part 2 httpswwwyoutubecomwatchvyXt6xcenHg0 Subscribe httpwwwyoutubecomcMisterHacker Google httpsgooglwK7DH9 What can you cut ,131483,9457,,cut with paper,10,life,wood,life hacks,paper,experiment,hack,TRIKCS,angle grinder,cut paper
ncerGtCHHBM,Trump on telling Chinese President Xi about Syria airstrikes,President Donald Trump on North Korea and his meeting with Chinas President Xi Jinping,316,71,,On Air,Maria Bartiromo,Fox Business,Strange,Apple News,Mornings With Maria,Special,Personality
1wgscG7F6rI,Jared Kushner Chief White House Nepotism Beneficiary,Senior White House advisor Jared Kushners family tree is in full bloom which explains the constant shadiness Subscribe To The Late Show Channel HERE ,20121,958,,Corden,letterman,The Late Show,Colbert,celeb,comedian,impressions,funny,CBS,skits,david letterman,Important,Late Show,hollywood,comedy,James Corden,celebrities,funny video,Late Late Show,bit,late night,joke,celebrity,talk show,funny videos,jokes,The Late Late Show,Stephen Colbert,monologue
_LtYLifydOY,Official Miscommunicated US armada location,A senior administration official blamed a miscommunication between the Pentagon and the White House over reports that the USS Carl Vinson aircraft carrier ,182,165,,CNN TV,default,CNN,News,CNN Newsroom,Situation Room
MgDX4mCFSlE,The White House Easter Bunny Said it All,James catches up on the headlines including the White House Easter Egg Roll another United Airlines snafu and the passing of the oldest person in the world,3834,130,,carpool,celebrities,celeb,comedian,impressions,funny,CBS,Corden,Important,hollywood,comedy,late night show,James Corden,Colbert,funny video,Late Late Show,karaoke,late night,joke,celebrity,funny videos,jokes,The Late Late Show,Stephen Colbert,monologue
uakTRW1-eDw,TRYING DUMB DIYS  MAGNETIC SLIME EDIBLE PHONE CASE BATH BOMB,New Podcast Episode iTunes httpsitunesapplecomuspodcastshaneandfriendsid658136421mt2 SoundCloud ,106884,770,,marbles,shane,vlogs,Break,to,shanedawsontv,nigahiga,dawson,comedy,similar,jenna,iphone
rZn5VHqFh1o,Sanford on prospect of 2020 White House run,Mark Sanford dismisses the prospect of a 2020 presidential run in an interview with Dana Bash,30,39,,CNN TV,default,State of the Union,CNN,News,CNN Newsroom
SR8kidG7WQ8,Election will give Theresa May a Brexit mandate,The Telegraphs Asa Bennett claims that by winning this snap election Theresa May will have an unimpeachable mandate for Brexit Get the latest headlines ,14,0,,UK Newspaper,Daily News,World Events,Telegraph YouTube,World News,Telegraph,News,Video News
JsM2iTbS7eE,If Youre Watching This Thermonuclear War Hasnt Wiped Out Humanity,Stephens Tuesday monologue was taped in front of a live for now studio audience Subscribe To The Late Show Channel HERE httpbitlyColbertYouTube ,31472,1335,,Corden,letterman,The Late Show,Colbert,celeb,comedian,impressions,funny,CBS,skits,david letterman,Important,Late Show,hollywood,comedy,James Corden,celebrities,funny video,Late Late Show,bit,late night,joke,celebrity,talk show,funny videos,jokes,The Late Late Show,Stephen Colbert,monologue
KFZ2beG-x6k,TRYING DUMB DIYS  FLUFFY SLIME CANDY MAKEUP UNICORN MILKSHAKE,New Podcast Episode iTunes httpsitunesapplecomuspodcastshaneandfriendsid658136421mt2 SoundCloud ,132865,709,,marbles,shane,vlogs,Break,to,shanedawsontv,nigahiga,dawson,comedy,similar,jenna,iphone
EAOeAabo-SQ,Full interview Sen Dick Durbin,Assistant Democratic Leader Dick Durbin joins Dana Bash to discuss the a possible government shutdown the Supreme Court and more,28,9,,CNN TV,default,State of the Union,CNN,News,CNN Newsroom
dz_errIBq3Y,Animal Adventure Parks April the Giraffe  Live Birth  Archive footage,In case you missed it heres the recorded footage of April giving birth to her baby boy While this is the footage of the entire labor process you can skip closer to ,73252,3857,,Harpursville,giraffe cam,Park,Zoo,Giraffe,Adventure,Animal,New York,Animal Adventure
hNvAk53eRJI,Kelly issues nuclear missile prediction,DHS Secretary John Kelly warns that North Korea could put a nuclear weapon on a missile that could reach the US before President Trumps second term in ,61,28,,CNN TV,default,State of the Union,CNN,News,CNN Newsroom
KvFKfavJdcI,Cleveland murder suspect found dead,The man who is suspected of killing another man and uploading the video to Facebook Steve Stephens has been found dead according to police,317,64,,CNN,News,default,CNN TV,CNN Newsroom
